DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2020/07/30 16:42:33,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.0,0.4,-2.84099,-60.20179,
2020/07/30 16:42:33,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.0,0.2,-2.74522,-60.56628,
2020/07/30 16:42:33,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.0,0.2,-2.7447,-60.56284,
2020/07/30 16:42:33,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.0,0.4,-3.08557,-59.52493,
2020/07/31 18:04:04,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,0.2,0.4,-3.01538,-60.23644,
2020/07/31 18:04:04,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,8,0.0,0.5,-2.78238,-59.99997,
2020/07/31 05:31:36,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,0.0,-999.0,-2.95617,-60.01483,
2020/08/01 17:45:05,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,0.0,0.4,-2.25226,-60.07366,
2020/08/01 05:12:16,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,8,0.0,-999.0,-2.9561,-60.01497,
2020/08/03 17:07:08,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,9,0.0,0.3,-2.3268,-60.28506,
2020/08/06 17:51:47,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,1.8,0.1,-3.0868,-59.54887,
2020/08/06 17:51:47,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,1.8,0.2,-3.08625,-59.54553,
2020/08/06 17:51:47,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,2.6,0.1,-3.0475,-59.66534,
2020/08/07 17:32:11,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,2.2,0.2,-3.0914,-59.54996,
2020/08/07 17:32:11,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.2,0.2,-2.43472,-60.17814,
2020/08/07 17:32:11,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.6,0.2,-2.09818,-60.05495,
2020/08/08 17:13:23,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.2,0.3,-3.08964,-59.51582,
2020/08/08 17:13:23,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.1,0.2,-2.75022,-60.23245,
2020/08/08 17:13:23,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.1,0.2,-2.74688,-60.23295,
2020/08/08 17:13:23,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.1,0.2,-2.74741,-60.23645,
2020/08/08 17:13:23,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.1,0.2,-2.74794,-60.23994,
2020/08/08 17:13:23,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.1,0.2,-2.74408,-60.23695,
2020/08/08 04:41:57,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.1,0.2,-2.74835,-60.24135,
2020/08/08 04:41:57,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.1,0.2,-2.74566,-60.23866,
2020/08/08 04:41:57,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.1,0.2,-2.7427,-60.24034,
2020/08/08 04:41:57,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.1,0.2,-2.74333,-60.23647,
2020/08/08 04:41:57,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.1,0.2,-2.745,-60.24259,
2020/08/08 04:41:57,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.1,0.2,-2.74899,-60.2374,
2020/08/09 16:54:35,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.5,-2.94633,-60.09301,
2020/08/09 16:54:35,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.4,-2.68885,-60.16526,
2020/08/09 16:54:35,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.4,-3.11765,-59.42092,
2020/08/14 17:00:46,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.0,0.1,-2.87174,-60.19745,
2020/08/15 16:42:49,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.5,0.2,-2.4337,-60.21106,
2020/08/15 16:42:49,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.5,0.2,-2.43415,-60.21048,
2020/08/16 18:04:02,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.1,0.3,-3.11755,-59.35994,
2020/08/16 16:24:28,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.1,0.3,-3.11788,-59.36065,
2020/08/19 17:07:06,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.4,-2.72244,-60.10209,
2020/08/19 17:07:06,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.0,0.3,-2.25703,-60.25693,
2020/08/19 17:07:06,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.0,0.4,-3.1338,-59.34,
2020/08/20 16:48:50,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.1,0.4,-3.08001,-59.42288,
2020/08/20 16:48:50,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.4,-2.85263,-60.16732,
2020/08/20 16:48:50,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.1,0.4,-3.08449,-59.42223,
2020/08/21 05:38:08,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,8,0.0,0.5,-2.62995,-59.92231,
2020/08/22 17:51:42,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,9,0.0,0.5,-2.70751,-59.97773,
2020/08/22 17:51:42,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,9,0.0,0.5,-2.70727,-59.97907,
2020/08/22 17:51:42,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,9,0.0,0.5,-2.70677,-59.97591,
2020/08/22 17:51:42,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,9,0.0,0.5,-2.70153,-59.97671,
2020/08/22 17:51:42,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.2,-2.55034,-60.76424,
2020/08/22 17:51:42,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,9,0.0,0.5,-2.70698,-59.97459,
2020/08/24 17:13:50,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.3,0.3,-2.46477,-60.76676,
2020/08/27 17:57:49,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,14,0.1,0.6,-3.08915,-59.5336,
2020/08/27 05:25:12,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,13,0.3,0.6,-3.076,-59.42318,
2020/09/03 17:26:03,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,5.4,0.1,-3.0027,-60.17424,
2020/09/03 17:26:03,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,5.5,0.1,-2.99924,-60.17478,
2020/09/03 17:26:03,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1,1.8,0.2,-2.74305,-59.96778,
2020/09/05 16:48:40,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.6,-3.09834,-59.37756,
2020/09/04 17:07:04,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1,1.9,0.2,-2.7011,-60.10064,
2020/09/04 17:07:04,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,1.4,0.2,-2.43913,-60.14247,
2020/09/04 17:07:04,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1,3.2,0.1,-2.59042,-60.69186,
2020/09/04 17:07:04,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,-999.0,-3.13278,-59.42837,
2020/09/04 17:07:04,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,1.1,0.3,-3.04487,-59.66148,
2020/09/05 16:48:40,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.6,-3.09451,-59.38263,
2020/09/05 16:48:40,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.0,0.4,-2.89692,-60.07307,
2020/09/05 16:48:40,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.3,0.2,-2.43569,-60.19057,
2020/09/05 16:48:40,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.3,0.2,-2.4364,-60.19541,
2020/09/06 05:37:48,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,-999.0,-2.95293,-60.01552,
2020/09/06 05:37:48,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.6,-3.09324,-59.38116,
2020/09/07 17:50:56,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.4,-999.0,-3.05018,-60.29885,
2020/09/07 17:50:56,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,9.0,0.0,-2.39225,-60.24392,
2020/09/07 17:50:56,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,2.9,0.1,-2.67897,-60.59875,
2020/09/07 17:50:56,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,2.9,0.1,-2.67908,-60.59929,
2020/09/07 17:50:56,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.2,-999.0,-3.04861,-59.74028,
2020/09/07 17:50:56,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.2,-999.0,-3.04811,-59.73714,
2020/09/07 17:50:56,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.1,-999.0,-3.11544,-59.48836,
2020/09/07 17:50:56,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.1,0.6,-3.1189,-59.37304,
2020/09/07 17:50:56,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.1,0.6,-3.1212,-59.37315,
2020/09/15 17:00:48,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,1.7,0.1,-2.86914,-59.88258,
2020/09/22 05:37:47,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,4.8,0.0,-2.92751,-60.07722,
2020/09/22 05:37:47,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,2.1,0.1,-3.08309,-59.42433,
2020/09/24 04:59:06,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1,0.2,0.1,-2.71904,-60.25502,
2020/09/24 04:59:06,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1,0.2,0.1,-2.71433,-60.25797,
2020/09/24 17:31:57,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.2,0.1,-2.81184,-60.4854,
2020/09/24 17:31:57,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1,0.2,0.1,-2.71904,-60.25403,
2020/09/24 17:31:57,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1,0.2,0.1,-2.71974,-60.25847,
2020/09/23 17:50:54,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,2.4,0.1,-3.07671,-59.41644,
2020/09/24 04:59:06,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1,0.2,0.1,-2.71845,-60.25869,
2020/09/24 17:31:57,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.0,0.1,-2.86124,-59.95259,
2020/10/06 17:06:55,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1,0.9,-999.0,-3.21163,-59.97627,
2020/10/17 17:00:27,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.1,0.2,-2.28894,-60.26516,
2020/11/05 05:12:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,1.5,-999.0,-2.95438,-60.0169,0.4
2020/11/12 17:18:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.5,0.0,-2.74942,-60.18097,3.4
2020/11/16 17:48:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,11.6,0.0,-2.84956,-60.25021,4.3
2020/11/16 05:06:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,2.2,-999.0,-2.95265,-60.01692,0.5
2020/11/20 18:12:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,1.8,0.0,-2.74472,-59.9612,3.9
2020/11/20 05:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,-999.0,-2.95413,-60.01401,0.5
2020/11/23 17:12:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,4.1,0.0,-2.19434,-60.12615,6.7
2020/01/06 05:12:37,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.2,0.0,-3.09533,-59.90865,
2020/01/04 16:39:45,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,1.9,0.0,-2.84884,-60.24751,
2020/01/05 05:31:25,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.0,-999.0,-2.9554,-60.01431,
2020/01/05 05:31:25,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.0,-3.05863,-59.4723,
2020/01/05 18:04:57,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.0,0.0,-2.25786,-60.05884,
2020/01/04 16:39:45,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,2.2,0.0,-2.85874,-60.16959,
2020/01/23 17:26:34,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.5,0.0,-3.12279,-59.35086,
2020/01/23 17:26:34,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,1.9,0.0,-2.27742,-60.06481,
2020/02/06 05:32:12,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.1,-999.0,-2.9551,-60.01441,
2020/02/07 05:12:34,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.5,0.1,-2.27218,-60.06171,
2020/02/09 17:07:47,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,8,1.1,0.1,-2.2332,-60.07166,
2020/02/09 17:07:47,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.5,0.0,-2.85025,-59.96495,
2020/02/09 17:07:47,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.6,-999.0,-3.00833,-60.0357,
2020/02/09 17:07:47,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.6,-999.0,-3.01239,-60.03904,
2020/02/12 05:19:25,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1,6.6,0.0,-2.27067,-60.05872,
2020/03/09 05:32:17,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.1,-999.0,-2.95428,-60.01378,
2020/03/04 05:25:35,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1,1.0,0.0,-2.726,-59.88554,
2020/03/12 17:07:54,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.1,-2.21338,-60.15844,
2020/03/11 17:26:42,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.0,-2.23929,-60.06458,
2020/03/11 17:26:42,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1,0.0,0.0,-3.1283,-59.35937,
2020/03/24 16:43:40,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.3,0.0,-2.47518,-60.28946,
2020/03/21 05:06:45,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.0,0.0,-2.74993,-60.23317,
2020/03/22 17:21:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.0,-2.7746,-59.94689,
2020/05/15 17:07:48,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,2.8,-999.0,-3.04258,-60.3251,
2020/06/10 17:20:38,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,1.0,0.0,-2.806,-60.48138,
2020/06/09 05:06:37,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.1,-999.0,-3.11517,-59.92923,
2020/06/03 05:19:10,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,6.8,-999.0,-2.95487,-60.01545,
2020/05/29 05:13:12,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,1.5,-999.0,-2.95565,-60.01575,
