DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2023/07/07 16:54:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.0,0.17,-3.10047,-59.5429,2.3
2023/07/08 18:13:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.44,0.03,-3.05948,-59.6512,7.0
2023/07/08 18:13:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.44,-999.0,-3.06038,-59.65254,8.1
2023/07/09 17:56:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.02,-2.25377,-60.04897,18.0
2023/07/09 05:16:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,2.82,-999.0,-3.11763,-59.92944,2.1
2023/07/12 17:00:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.2,0.05,-3.05521,-59.66681,6.3
2023/07/14 05:23:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,2.63,-999.0,-2.95521,-60.01542,0.5
2023/07/14 18:02:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.69,0.05,-2.81398,-60.19568,3.3
2023/07/14 18:02:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.49,0.07,-3.04184,-59.67506,3.9
2023/07/16 17:26:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.33,0.08,-2.29794,-60.26577,5.3
2023/07/17 17:05:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,2.96,0.03,-2.74756,-59.95135,10.1
2023/07/18 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.32,-999.0,-3.11816,-59.32424,5.3
2023/07/18 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.32,-999.0,-3.11827,-59.32389,4.2
2023/07/18 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.31,-999.0,-3.11868,-59.32775,5.3
2023/07/18 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.31,-999.0,-3.11877,-59.3274,4.2
2023/07/21 17:32:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.14,-2.97535,-59.82666,3.5
2023/07/24 18:13:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,0.36,0.21,-3.05946,-59.65059,9.9
2023/07/24 18:13:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,0.35,-999.0,-3.06075,-59.65113,9.3
2023/07/25 17:56:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.18,-2.33381,-60.26366,11.5
2023/07/25 17:56:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,9,0.0,0.19,-3.03199,-59.8436,5.7
2023/07/25 17:56:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,0.0,0.45,-3.10106,-59.44444,7.7
2023/07/25 17:56:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,0.0,0.52,-3.10407,-59.44521,20.2
2023/07/25 17:56:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.0,0.19,-3.10447,-59.41756,6.6
2023/07/25 17:56:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,0.0,0.63,-3.10595,-59.44376,7.7
2023/07/25 17:56:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.0,0.18,-3.10656,-59.41601,16.6
2023/07/25 17:56:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.0,0.18,-3.10936,-59.41681,6.6
2023/07/25 05:16:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,-999.0,-2.99549,-60.03182,0.7
2023/10/02 18:02:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.63,0.16,-2.77815,-60.00844,4.0
2023/10/03 17:43:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.45,-2.87969,-59.87017,4.9
2023/10/03 17:41:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.0,0.65,-3.05626,-59.66549,7.8
2023/10/04 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.49,-3.12466,-59.42219,25.9
2023/10/04 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.25,-2.96988,-60.1946,3.2
2023/10/04 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.23,-2.89669,-60.13467,2.6
2023/10/04 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.0,0.46,-2.86669,-59.86907,2.5
2023/10/05 17:07:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.14,-2.17969,-60.20074,2.2
2023/10/05 17:07:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.0,0.35,-2.86033,-59.98938,5.0
2023/10/05 17:07:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,2.1,0.04,-2.73516,-60.56717,15.1
2023/10/06 05:48:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,3.78,0.24,-3.04788,-59.91193,1.3
2023/10/06 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,3.6,0.26,-3.04891,-59.90736,10.6
2023/10/06 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,3.62,0.24,-3.04948,-59.91126,6.8
2023/10/07 05:27:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.0,0.17,-2.8566,-59.98759,0.9
2023/10/07 18:09:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1,0.0,0.78,-3.06732,-59.89656,5.9
2023/10/07 18:09:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1,0.0,0.78,-3.06684,-59.89626,5.9
2023/10/07 18:09:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.0,0.18,-2.96309,-60.24085,10.1
2023/10/07 18:09:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.0,0.16,-2.86121,-59.98355,12.0
2023/10/07 18:09:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.0,0.16,-2.861,-59.98308,12.6
2023/10/07 18:09:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,0.0,0.62,-3.08213,-59.46294,7.2
2023/10/07 18:09:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,0.0,0.63,-3.07988,-59.46642,6.6
2023/10/07 18:09:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,0.0,0.62,-3.07914,-59.46191,6.2
2023/10/08 05:10:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.27,-2.85751,-59.98627,2.6
2023/10/08 05:10:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.27,-2.85737,-59.98795,1.4
2023/10/08 05:10:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.43,-2.79433,-59.89073,1.4
2023/10/08 05:10:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.28,-2.85372,-59.98735,1.1
2023/10/08 05:10:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.26,-2.85276,-59.96963,1.7
2023/10/08 05:10:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.27,-2.84911,-59.96906,1.0
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.24,-2.88509,-60.19475,6.3
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.43,-2.79381,-59.89195,6.7
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.43,-2.79351,-59.8918,10.8
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.34,-2.78722,-59.9886,3.9
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.36,-2.74395,-59.98745,4.9
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.3,-2.70417,-59.98151,12.8
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.09,-2.18992,-60.12419,12.2
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.3,-2.70371,-59.9813,12.8
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.3,-2.70355,-59.97766,12.8
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.3,-2.70311,-59.97744,12.8
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.29,-2.69047,-59.95149,7.6
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.35,-2.6814,-59.89288,9.3
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.13,-2.57428,-59.9826,3.8
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.08,-2.25725,-60.11421,5.5
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,13,0.0,-999.0,-3.13722,-59.26136,5.7
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,0.0,0.65,-3.11627,-59.44163,6.7
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.0,0.64,-3.09831,-59.38468,13.9
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.0,0.64,-3.09763,-59.38044,13.9
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.0,0.64,-3.09394,-59.38531,105.9
2023/10/08 17:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.0,0.64,-3.09326,-59.38108,105.9
2023/10/09 04:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,0.0,0.66,-3.09306,-59.38271,2.7
2023/10/09 04:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,0.0,0.66,-3.09222,-59.38784,2.2
2023/10/09 04:49:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.33,-2.85151,-59.98551,1.9
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,13,0.0,0.76,-3.1386,-59.27474,5.4
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,0.0,0.66,-3.09603,-59.38056,10.6
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.27,-2.89397,-60.23369,3.0
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.47,-2.79474,-59.89256,6.9
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.48,-2.79367,-59.88552,6.1
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.38,-2.77734,-60.0026,5.1
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.34,-2.7045,-59.9678,2.3
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.26,-2.63472,-59.9353,4.3
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.26,-2.63418,-59.93179,3.0
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.02,-2.55958,-60.66833,4.0
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.1,-2.92047,-60.4525,16.6
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.1,-2.91716,-60.453,16.6
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.44,-2.88541,-59.86418,3.3
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.34,-2.80444,-60.09124,5.4
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.38,-2.78908,-59.9901,7.9
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.35,-2.76359,-60.06887,1.2
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.04,-2.74742,-60.4303,4.8
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.36,-2.70746,-59.9423,1.9
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.11,-2.40281,-60.03662,17.3
2023/10/09 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.05,-2.36537,-60.30583,2.4
2023/10/10 17:11:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,8,0.0,0.65,-3.09709,-59.38,18.9
2023/10/10 17:11:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,10,0.0,0.65,-3.08144,-59.42579,36.6
2023/10/10 17:11:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,10,0.0,0.65,-3.07778,-59.42632,36.6
2023/10/10 17:11:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,9,0.0,0.68,-3.13151,-59.33605,18.4
2023/10/10 17:11:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.4,-2.79425,-60.00152,3.6
2023/10/10 17:11:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.41,-2.78229,-59.99864,10.8
2023/10/10 17:11:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.41,-2.77853,-59.99917,10.4
2023/10/10 17:11:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.25,-2.62198,-60.01088,11.1
2023/10/11 05:55:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,11,0.0,0.7,-3.08029,-59.42532,0.6
2023/10/11 05:55:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,11,0.0,0.7,-3.07524,-59.42458,0.8
2023/10/11 16:52:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,10,0.0,0.92,-3.10791,-59.43757,3.8
2023/10/11 16:52:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,10,0.0,0.93,-3.10749,-59.4347,3.8
2023/10/11 16:52:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.24,-2.23694,-60.11942,4.7
2023/10/11 16:52:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.0,0.24,-2.23649,-60.11637,5.3
2023/10/12 05:33:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,11,0.0,0.99,-3.10548,-59.4382,1.7
2023/10/12 05:33:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.0,0.47,-2.78383,-60.00314,2.5
2023/10/12 18:13:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,11,0.0,0.99,-3.10546,-59.43739,13.7
2023/10/12 18:13:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,11,0.01,0.97,-3.10399,-59.44,17.2
2023/10/12 18:13:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,11,0.01,0.95,-3.10303,-59.43441,17.6
2023/10/12 18:13:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,11,0.05,0.84,-3.09886,-59.43839,13.7
2023/10/13 05:16:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,5.44,0.05,-2.19092,-60.24862,0.5
2023/10/14 04:57:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,25.1,0.0,-2.752,-60.18144,1.3
2023/10/18 05:23:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,54.72,0.0,-2.32782,-60.05692,1.0
2023/10/21 17:05:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,1.78,0.0,-2.91898,-60.46389,3.9
2023/09/01 05:04:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.7,-3.1073,-59.44484,1.0
2023/09/01 05:04:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.3,-2.85746,-60.24803,0.8
2023/09/01 17:43:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.64,-3.11179,-59.44163,9.6
2023/09/01 17:43:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.61,-3.11157,-59.44381,4.4
2023/09/01 17:43:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.49,-3.09065,-59.38301,10.6
2023/09/01 17:43:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.49,-3.08669,-59.38357,16.3
2023/09/01 17:43:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.52,-3.08583,-59.43017,95.2
2023/09/01 17:43:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.43,-3.02769,-59.85665,5.4
2023/09/01 17:43:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.15,-2.94901,-60.02217,4.1
2023/09/01 17:43:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.29,-2.8597,-60.24546,3.6
2023/09/01 17:43:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2,0.0,0.22,-2.55117,-60.76234,13.8
2023/09/02 04:46:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.6,-3.08396,-59.43413,1.2
2023/09/02 04:46:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.6,-3.07867,-59.43319,1.2
2023/09/02 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.66,-3.11321,-59.43038,2.5
2023/09/02 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.72,-3.11146,-59.4412,4.0
2023/09/02 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.82,-3.10815,-59.44169,4.0
2023/09/02 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.76,-3.10016,-59.41122,69.0
2023/09/02 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.94,-3.09634,-59.40828,69.0
2023/09/02 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.6,-3.08674,-59.43434,20.9
2023/09/02 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.6,-3.08622,-59.4309,20.9
2023/09/02 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.6,-3.08344,-59.43483,65.7
2023/09/02 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.6,-3.08013,-59.43533,65.7
2023/09/02 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.0,0.49,-2.19573,-60.11745,3.9
2023/09/02 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3,0.0,0.37,-2.7511,-60.06616,4.1
2023/09/02 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.0,0.39,-2.72344,-59.94983,9.8
2023/09/02 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,14,0.0,0.48,-2.6477,-59.91945,2.6
2023/09/02 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,9,0.0,0.44,-2.64519,-60.01532,7.4
2023/09/02 17:24:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,9,0.0,0.45,-2.64187,-60.01581,27.3
2023/09/03 04:25:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.0,0.66,-3.07949,-59.43364,2.0
2023/09/03 04:25:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.0,0.66,-3.07827,-59.44084,2.0
2023/09/03 06:08:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.0,0.66,-3.08194,-59.43334,2.9
2023/09/04 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.0,0.69,-3.12579,-59.43544,187.0
2023/09/04 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.0,0.68,-3.12526,-59.43181,187.0
2023/09/04 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.0,0.68,-3.12473,-59.42822,182.3
2023/09/04 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.0,0.69,-3.11734,-59.45497,71.9
2023/09/04 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.0,0.69,-3.11681,-59.45129,41.7
2023/09/04 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.0,0.83,-3.10971,-59.44138,4.7
2023/09/04 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6,0.0,0.68,-3.08548,-59.43,6.2
2023/08/31 05:23:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.11,-999.0,-3.11622,-59.92848,1.5
2023/08/31 05:23:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0,0.0,0.19,-2.87077,-60.17142,0.4
2023/09/04 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4,0.0,0.38,-2.97309,-60.41636,6.4
2023/09/04 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.0,0.38,-2.96525,-60.16093,6.8
2023/09/04 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.0,0.55,-2.89271,-59.85698,6.8
2023/09/04 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,5,0.0,0.55,-2.88975,-59.85629,4.3
2023/09/04 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,8,0.0,0.47,-2.70945,-59.9646,6.6
2023/09/04 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,9,0.0,0.47,-2.706,-59.96441,7.0
2023/09/04 16:45:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,0.0,0.54,-2.25106,-60.07114,3.9
2023/09/05 05:27:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,1.37,0.41,-2.24974,-60.07409,2.0
2023/09/05 05:29:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,0.0,0.7,-3.07943,-59.43415,1.1
2023/09/05 05:29:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7,0.0,0.7,-3.07831,-59.41875,33.8
