DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,Latitude,Longitude,FRP
2022/10/27 17:37:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1.0,0.0,0.0,-2.75535,-60.22281,5.2
2022/10/27 17:37:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1.0,0.0,0.0,-2.75595,-60.22663,3.4
2022/10/27 17:37:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0.0,1.23,0.0,-3.01431,-60.19524,4.8
2022/10/31 18:02:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0.0,0.1,0.0,-2.65049,-60.00715,2.0
2022/11/05 18:09:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,,,,-2.23902,-60.11568,6.2
2022/11/06 17:47:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3.0,0.34,0.09,-3.09483,-59.43531,4.4
2022/11/06 17:47:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3.0,0.1,0.09,-3.10552,-59.5309,18.2
2022/11/06 17:47:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3.0,4.29,0.01,-3.03036,-60.21209,9.2
2022/11/09 05:52:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1.0,0.0,0.03,-2.33898,-60.05443,1.2
2022/11/11 05:16:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4.0,0.2,-999.0,-3.00061,-60.0479,2.8
2022/11/11 05:16:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,4.0,0.23,-999.0,-3.00003,-60.0516,3.4
2022/11/15 05:40:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1.0,0.6,0.04,-2.33537,-60.05566,1.2
2022/11/16 05:22:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2.0,0.2,0.06,-2.33081,-60.05602,1.0
2022/11/16 05:22:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2.0,0.2,0.06,-2.33027,-60.05946,0.5
2022/11/16 05:22:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2.0,0.2,0.06,-2.32696,-60.05895,0.5
2022/11/19 17:04:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0.0,0.0,0.06,-3.09503,-59.43452,7.4
2022/11/23 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3.0,29.28,0.0,-3.12807,-59.42506,2.5
2022/11/26 05:33:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0.0,14.37,-999.0,-3.11653,-59.92899,2.0
2022/12/07 05:29:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0.0,1.9,-999.0,-3.11548,-59.92894,1.4
2022/12/07 05:29:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0.0,2.5,-999.0,-2.95525,-60.01698,0.8
2022/12/07 05:29:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0.0,2.52,-999.0,-2.95316,-60.0168,0.4
2022/12/08 17:47:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0.0,0.45,0.01,-2.95044,-60.08834,3.1
2022/12/25 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,,,,-2.22649,-60.134,2.0
2022/02/01 05:22:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0.0,0.3,-999.0,-2.95408,-60.01405,0.5
2022/01/03 17:04:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2.0,0.0,0.0,-2.19405,-60.1231,3.3
2022/01/03 17:04:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,2.0,0.0,0.0,-2.21889,-60.17476,2.9
2022/01/06 17:47:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6.0,0.0,0.0,-2.87458,-60.13163,3.2
2022/01/06 17:47:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6.0,0.0,0.0,-2.87514,-60.13525,3.1
2022/01/06 17:47:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6.0,0.0,0.0,-2.874,-60.12799,3.2
2022/01/06 17:47:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7.0,0.0,0.0,-2.61523,-60.02148,19.0
2022/01/06 17:47:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7.0,0.0,0.0,-2.61582,-60.02517,18.0
2022/01/06 17:47:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,7.0,0.0,0.0,-2.61997,-60.02452,18.0
2022/01/06 17:47:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,6.0,0.0,0.0,-2.8722,-60.1432,2.8
2022/02/24 17:30:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,3.0,9.7,-999.0,-3.01382,-60.0384,6.2
2022/03/06 17:41:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,1.0,1.7,-999.0,-3.01222,-60.03922,5.5
2022/03/23 04:44:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0.0,8.5,0.0,-2.85621,-60.29906,0.9
2022/04/06 05:23:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0.0,18.6,-999.0,-3.11744,-59.92871,2.0
2022/04/06 05:23:00,NOAA-20,Brasil,AMAZONAS,MANAUS,Amazônia,0.0,14.1,-999.0,-2.95438,-60.01583,0.4
