Ano,Mes,Codigo_IBGE,Municipio_Nome,Obitos
2020,Outubro,130330,NOVO ARIPUANA,1.0
2020,Outubro,130340,PARINTINS,5.0
2020,Outubro,130350,PAUINI,1.0
2020,Outubro,130353,PRESIDENTE FIGUEIREDO,1.0
2020,Outubro,130356,RIO PRETO DA EVA,0.0
2020,Outubro,130360,SANTA ISABEL DO RIO NEGRO,1.0
2020,Outubro,130370,SANTO ANTONIO DO ICA,0.0
2020,Outubro,130380,SAO GABRIEL DA CACHOEIRA,4.0
2020,Outubro,130390,SAO PAULO DE OLIVENCA,2.0
2020,Outubro,130395,SAO SEBASTIAO DO UATUMA,0.0
2020,Outubro,130400,SILVES,0.0
2020,Outubro,130406,TABATINGA,1.0
2020,Outubro,130410,TAPAUA,1.0
2020,Outubro,130420,TEFE,1.0
2020,Outubro,130423,TONANTINS,0.0
2020,Outubro,130426,UARINI,0.0
2020,Outubro,130430,URUCARA,0.0
2020,Outubro,130440,URUCURITUBA,0.0
2020,Outubro,Total,,108.0
2020,Novembro,130002,ALVARAES,0.0
2020,Novembro,130006,AMATURA,0.0
2020,Novembro,130008,ANAMA,0.0
2020,Novembro,130010,ANORI,2.0
2020,Novembro,130014,APUI,0.0
2020,Novembro,130020,ATALAIA DO NORTE,0.0
2020,Novembro,130030,AUTAZES,1.0
2020,Novembro,130040,BARCELOS,1.0
2020,Novembro,130050,BARREIRINHA,0.0
2020,Novembro,130060,BENJAMIN CONSTANT,0.0
2020,Novembro,130068,BOA VISTA DO RAMOS,0.0
2020,Novembro,130070,BOCA DO ACRE,3.0
2020,Novembro,130080,BORBA,0.0
2020,Novembro,130083,CAAPIRANGA,0.0
2020,Novembro,130090,CANUTAMA,0.0
2020,Novembro,130100,CARAUARI,0.0
2020,Novembro,130110,CAREIRO,0.0
2020,Novembro,130115,CAREIRO DA VARZEA,0.0
2020,Novembro,130120,COARI,1.0
2020,Novembro,130130,CODAJAS,2.0
2020,Novembro,130140,EIRUNEPE,1.0
2020,Novembro,130150,ENVIRA,0.0
2020,Novembro,130160,FONTE BOA,1.0
2020,Novembro,130165,GUAJARA,2.0
2020,Novembro,130170,HUMAITA,1.0
2020,Novembro,130180,IPIXUNA,0.0
2020,Novembro,130185,IRANDUBA,1.0
2020,Novembro,130190,ITACOATIARA,1.0
2020,Novembro,130195,ITAMARATI,1.0
2020,Novembro,130200,ITAPIRANGA,0.0
2020,Novembro,130220,JURUA,0.0
2020,Novembro,130230,JUTAI,1.0
2020,Novembro,130240,LABREA,3.0
2020,Novembro,130250,MANACAPURU,3.0
2020,Novembro,130255,MANAQUIRI,0.0
2020,Novembro,130260,MANAUS,46.0
2020,Novembro,130270,MANICORE,0.0
2020,Novembro,130280,MARAA,0.0
2020,Novembro,130290,MAUES,4.0
2020,Novembro,130300,NHAMUNDA,2.0
2020,Novembro,130310,NOVA OLINDA DO NORTE,0.0
2020,Novembro,130320,NOVO AIRAO,0.0
2020,Novembro,130330,NOVO ARIPUANA,0.0
2020,Novembro,130340,PARINTINS,4.0
2020,Novembro,130350,PAUINI,1.0
2020,Novembro,130353,PRESIDENTE FIGUEIREDO,0.0
2020,Novembro,130356,RIO PRETO DA EVA,1.0
2020,Novembro,130360,SANTA ISABEL DO RIO NEGRO,0.0
2020,Novembro,130370,SANTO ANTONIO DO ICA,0.0
2020,Novembro,130380,SAO GABRIEL DA CACHOEIRA,1.0
2020,Novembro,130390,SAO PAULO DE OLIVENCA,0.0
2020,Novembro,130395,SAO SEBASTIAO DO UATUMA,0.0
2020,Novembro,130400,SILVES,0.0
2020,Novembro,130406,TABATINGA,2.0
2020,Novembro,130410,TAPAUA,1.0
2020,Novembro,130420,TEFE,4.0
2020,Novembro,130423,TONANTINS,0.0
2020,Novembro,130426,UARINI,1.0
2020,Novembro,130430,URUCARA,1.0
2020,Novembro,130440,URUCURITUBA,0.0
2020,Novembro,Total,,93.0
2020,Dezembro,130002,ALVARAES,0.0
2020,Dezembro,130006,AMATURA,1.0
2020,Dezembro,130008,ANAMA,0.0
2020,Dezembro,130010,ANORI,0.0
2020,Dezembro,130014,APUI,1.0
2020,Dezembro,130020,ATALAIA DO NORTE,1.0
2020,Dezembro,130030,AUTAZES,2.0
2020,Dezembro,130040,BARCELOS,1.0
2020,Dezembro,130050,BARREIRINHA,1.0
2020,Dezembro,130060,BENJAMIN CONSTANT,0.0
2020,Dezembro,130068,BOA VISTA DO RAMOS,1.0
2020,Dezembro,130070,BOCA DO ACRE,2.0
2020,Dezembro,130080,BORBA,2.0
2020,Dezembro,130083,CAAPIRANGA,0.0
2020,Dezembro,130090,CANUTAMA,0.0
2020,Dezembro,130100,CARAUARI,0.0
2020,Dezembro,130110,CAREIRO,0.0
2020,Dezembro,130115,CAREIRO DA VARZEA,1.0
2020,Dezembro,130120,COARI,2.0
2020,Dezembro,130130,CODAJAS,2.0
2020,Dezembro,130140,EIRUNEPE,1.0
2020,Dezembro,130150,ENVIRA,0.0
2020,Dezembro,130160,FONTE BOA,0.0
2020,Dezembro,130165,GUAJARA,1.0
2020,Dezembro,130170,HUMAITA,1.0
2020,Dezembro,130180,IPIXUNA,0.0
2020,Dezembro,130185,IRANDUBA,2.0
2020,Dezembro,130190,ITACOATIARA,3.0
2020,Dezembro,130195,ITAMARATI,0.0
2020,Dezembro,130200,ITAPIRANGA,1.0
2020,Dezembro,130220,JURUA,0.0
2020,Dezembro,130230,JUTAI,1.0
2020,Dezembro,130240,LABREA,0.0
2020,Dezembro,130250,MANACAPURU,1.0
2020,Dezembro,130255,MANAQUIRI,0.0
2020,Dezembro,130260,MANAUS,66.0
2020,Dezembro,130270,MANICORE,1.0
2020,Dezembro,130280,MARAA,0.0
2020,Dezembro,130290,MAUES,1.0
2020,Dezembro,130300,NHAMUNDA,0.0
2020,Dezembro,130310,NOVA OLINDA DO NORTE,0.0
2020,Dezembro,130320,NOVO AIRAO,1.0
2020,Dezembro,130330,NOVO ARIPUANA,0.0
2020,Dezembro,130340,PARINTINS,3.0
2020,Dezembro,130350,PAUINI,0.0
2020,Dezembro,130353,PRESIDENTE FIGUEIREDO,0.0
2020,Dezembro,130356,RIO PRETO DA EVA,2.0
2020,Dezembro,130360,SANTA ISABEL DO RIO NEGRO,0.0
2020,Dezembro,130370,SANTO ANTONIO DO ICA,0.0
2020,Dezembro,130380,SAO GABRIEL DA CACHOEIRA,1.0
2020,Dezembro,130390,SAO PAULO DE OLIVENCA,2.0
2020,Dezembro,130395,SAO SEBASTIAO DO UATUMA,0.0
2020,Dezembro,130400,SILVES,1.0
2020,Dezembro,130406,TABATINGA,3.0
2020,Dezembro,130410,TAPAUA,0.0
2020,Dezembro,130420,TEFE,2.0
2020,Dezembro,130423,TONANTINS,0.0
2020,Dezembro,130426,UARINI,1.0
2020,Dezembro,130430,URUCARA,0.0
2020,Dezembro,130440,URUCURITUBA,0.0
2020,Dezembro,Total,,112.0
2021,Janeiro,130002,ALVARAES,0.0
2021,Janeiro,130006,AMATURA,0.0
2021,Janeiro,130008,ANAMA,1.0
2021,Janeiro,130010,ANORI,0.0
2021,Janeiro,130014,APUI,2.0
2021,Janeiro,130020,ATALAIA DO NORTE,0.0
2021,Janeiro,130030,AUTAZES,0.0
2021,Janeiro,130040,BARCELOS,0.0
2021,Janeiro,130050,BARREIRINHA,1.0
2021,Janeiro,130060,BENJAMIN CONSTANT,0.0
2021,Janeiro,130063,BERURI,1.0
2021,Janeiro,130068,BOA VISTA DO RAMOS,0.0
2021,Janeiro,130070,BOCA DO ACRE,0.0
2021,Janeiro,130080,BORBA,2.0
2021,Janeiro,130083,CAAPIRANGA,0.0
2021,Janeiro,130090,CANUTAMA,0.0
2021,Janeiro,130100,CARAUARI,0.0
2021,Janeiro,130110,CAREIRO,3.0
2021,Janeiro,130115,CAREIRO DA VARZEA,3.0
2021,Janeiro,130120,COARI,0.0
2021,Janeiro,130130,CODAJAS,1.0
2021,Janeiro,130140,EIRUNEPE,5.0
2021,Janeiro,130150,ENVIRA,0.0
2021,Janeiro,130160,FONTE BOA,0.0
2021,Janeiro,130165,GUAJARA,1.0
2021,Janeiro,130170,HUMAITA,2.0
2021,Janeiro,130180,IPIXUNA,1.0
2021,Janeiro,130185,IRANDUBA,2.0
2021,Janeiro,130190,ITACOATIARA,8.0
2021,Janeiro,130195,ITAMARATI,0.0
2021,Janeiro,130200,ITAPIRANGA,1.0
2021,Janeiro,130220,JURUA,0.0
2021,Janeiro,130230,JUTAI,0.0
2021,Janeiro,130240,LABREA,3.0
2021,Janeiro,130250,MANACAPURU,11.0
2021,Janeiro,130255,MANAQUIRI,0.0
2021,Janeiro,130260,MANAUS,332.0
2021,Janeiro,130270,MANICORE,0.0
2021,Janeiro,130280,MARAA,0.0
2021,Janeiro,130290,MAUES,1.0
2021,Janeiro,130300,NHAMUNDA,1.0
2021,Janeiro,130310,NOVA OLINDA DO NORTE,3.0
2021,Janeiro,130320,NOVO AIRAO,2.0
2021,Janeiro,130330,NOVO ARIPUANA,0.0
2021,Janeiro,130340,PARINTINS,11.0
2021,Janeiro,130350,PAUINI,1.0
2021,Janeiro,130353,PRESIDENTE FIGUEIREDO,3.0
2021,Janeiro,130356,RIO PRETO DA EVA,2.0
2021,Janeiro,130360,SANTA ISABEL DO RIO NEGRO,0.0
2021,Janeiro,130370,SANTO ANTONIO DO ICA,0.0
2021,Janeiro,130380,SAO GABRIEL DA CACHOEIRA,5.0
2021,Janeiro,130390,SAO PAULO DE OLIVENCA,2.0
2021,Janeiro,130395,SAO SEBASTIAO DO UATUMA,0.0
2021,Janeiro,130400,SILVES,1.0
2021,Janeiro,130406,TABATINGA,0.0
2021,Janeiro,130410,TAPAUA,0.0
2021,Janeiro,130420,TEFE,6.0
2021,Janeiro,130423,TONANTINS,0.0
2021,Janeiro,130426,UARINI,2.0
2021,Janeiro,130430,URUCARA,0.0
2021,Janeiro,130440,URUCURITUBA,0.0
2021,Janeiro,Total,,420.0
2021,Fevereiro,130002,ALVARAES,0.0
2021,Fevereiro,130006,AMATURA,0.0
2021,Fevereiro,130008,ANAMA,0.0
2021,Fevereiro,130010,ANORI,0.0
2021,Fevereiro,130014,APUI,0.0
2021,Fevereiro,130020,ATALAIA DO NORTE,0.0
2021,Fevereiro,130030,AUTAZES,1.0
2021,Fevereiro,130040,BARCELOS,0.0
2021,Fevereiro,130050,BARREIRINHA,0.0
2021,Fevereiro,130060,BENJAMIN CONSTANT,1.0
2021,Fevereiro,130063,BERURI,0.0
2021,Fevereiro,130068,BOA VISTA DO RAMOS,0.0
2021,Fevereiro,130070,BOCA DO ACRE,0.0
2021,Fevereiro,130080,BORBA,0.0
2021,Fevereiro,130083,CAAPIRANGA,0.0
2021,Fevereiro,130090,CANUTAMA,1.0
2021,Fevereiro,130100,CARAUARI,0.0
2021,Fevereiro,130110,CAREIRO,0.0
2021,Fevereiro,130115,CAREIRO DA VARZEA,3.0
2021,Fevereiro,130120,COARI,0.0
2021,Fevereiro,130130,CODAJAS,2.0
2021,Fevereiro,130140,EIRUNEPE,2.0
2021,Fevereiro,130150,ENVIRA,1.0
2021,Fevereiro,130160,FONTE BOA,0.0
2021,Fevereiro,130165,GUAJARA,0.0
2021,Fevereiro,130170,HUMAITA,2.0
2021,Fevereiro,130180,IPIXUNA,0.0
2021,Fevereiro,130185,IRANDUBA,3.0
2021,Fevereiro,130190,ITACOATIARA,1.0
2021,Fevereiro,130195,ITAMARATI,1.0
2021,Fevereiro,130200,ITAPIRANGA,0.0
2021,Fevereiro,130220,JURUA,0.0
2021,Fevereiro,130230,JUTAI,2.0
2021,Fevereiro,130240,LABREA,3.0
2021,Fevereiro,130250,MANACAPURU,6.0
2021,Fevereiro,130255,MANAQUIRI,0.0
2021,Fevereiro,130260,MANAUS,147.0
2021,Fevereiro,130270,MANICORE,2.0
2021,Fevereiro,130280,MARAA,0.0
2021,Fevereiro,130290,MAUES,2.0
2021,Fevereiro,130300,NHAMUNDA,0.0
2021,Fevereiro,130310,NOVA OLINDA DO NORTE,6.0
2021,Fevereiro,130320,NOVO AIRAO,0.0
2021,Fevereiro,130330,NOVO ARIPUANA,0.0
2021,Fevereiro,130340,PARINTINS,17.0
2021,Fevereiro,130350,PAUINI,0.0
2021,Fevereiro,130353,PRESIDENTE FIGUEIREDO,2.0
2021,Fevereiro,130356,RIO PRETO DA EVA,1.0
2021,Fevereiro,130360,SANTA ISABEL DO RIO NEGRO,0.0
2021,Fevereiro,130370,SANTO ANTONIO DO ICA,0.0
2021,Fevereiro,130380,SAO GABRIEL DA CACHOEIRA,4.0
2021,Fevereiro,130390,SAO PAULO DE OLIVENCA,1.0
2021,Fevereiro,130395,SAO SEBASTIAO DO UATUMA,0.0
2021,Fevereiro,130400,SILVES,1.0
2021,Fevereiro,130406,TABATINGA,3.0
2021,Fevereiro,130410,TAPAUA,1.0
2021,Fevereiro,130420,TEFE,1.0
2021,Fevereiro,130423,TONANTINS,0.0
2021,Fevereiro,130426,UARINI,0.0
2021,Fevereiro,130430,URUCARA,1.0
2021,Fevereiro,130440,URUCURITUBA,0.0
2021,Fevereiro,Total,,218.0
2021,Março,130002,ALVARAES,0.0
2021,Março,130006,AMATURA,0.0
2021,Março,130008,ANAMA,0.0
2021,Março,130010,ANORI,0.0
2021,Março,130014,APUI,0.0
2021,Março,130020,ATALAIA DO NORTE,0.0
2021,Março,130030,AUTAZES,2.0
2021,Março,130040,BARCELOS,0.0
2021,Março,130050,BARREIRINHA,3.0
2021,Março,130060,BENJAMIN CONSTANT,0.0
2021,Março,130063,BERURI,1.0
2021,Março,130068,BOA VISTA DO RAMOS,0.0
2021,Março,130070,BOCA DO ACRE,2.0
2021,Março,130080,BORBA,0.0
2021,Março,130083,CAAPIRANGA,0.0
2021,Março,130090,CANUTAMA,0.0
2021,Março,130100,CARAUARI,0.0
2021,Março,130110,CAREIRO,2.0
2021,Março,130115,CAREIRO DA VARZEA,0.0
2021,Março,130120,COARI,3.0
2021,Março,130130,CODAJAS,0.0
2021,Março,130140,EIRUNEPE,1.0
2021,Março,130150,ENVIRA,1.0
2021,Março,130160,FONTE BOA,0.0
2021,Março,130165,GUAJARA,0.0
2021,Março,130170,HUMAITA,1.0
2021,Março,130180,IPIXUNA,0.0
2021,Março,130185,IRANDUBA,0.0
2021,Março,130190,ITACOATIARA,4.0
2021,Março,130195,ITAMARATI,0.0
2021,Março,130200,ITAPIRANGA,2.0
2021,Março,130220,JURUA,0.0
2021,Março,130230,JUTAI,0.0
2021,Março,130240,LABREA,1.0
2021,Março,130250,MANACAPURU,4.0
2021,Março,130255,MANAQUIRI,0.0
2021,Março,130260,MANAUS,61.0
2021,Março,130270,MANICORE,1.0
2021,Março,130280,MARAA,0.0
2021,Março,130290,MAUES,3.0
2021,Março,130300,NHAMUNDA,2.0
2021,Março,130310,NOVA OLINDA DO NORTE,0.0
2021,Março,130320,NOVO AIRAO,0.0
2021,Março,130330,NOVO ARIPUANA,0.0
2021,Março,130340,PARINTINS,5.0
2021,Março,130350,PAUINI,0.0
2021,Março,130353,PRESIDENTE FIGUEIREDO,2.0
2021,Março,130356,RIO PRETO DA EVA,0.0
2021,Março,130360,SANTA ISABEL DO RIO NEGRO,3.0
2021,Março,130370,SANTO ANTONIO DO ICA,0.0
2021,Março,130380,SAO GABRIEL DA CACHOEIRA,1.0
2021,Março,130390,SAO PAULO DE OLIVENCA,0.0
2021,Março,130395,SAO SEBASTIAO DO UATUMA,0.0
2021,Março,130400,SILVES,0.0
2021,Março,130406,TABATINGA,2.0
2021,Março,130410,TAPAUA,0.0
2021,Março,130420,TEFE,2.0
2021,Março,130423,TONANTINS,0.0
2021,Março,130426,UARINI,0.0
2021,Março,130430,URUCARA,0.0
2021,Março,130440,URUCURITUBA,1.0
2021,Março,Total,,110.0
2021,Abril,130002,ALVARAES,0.0
2021,Abril,130006,AMATURA,0.0
2021,Abril,130008,ANAMA,0.0
2021,Abril,130010,ANORI,2.0
2021,Abril,130014,APUI,1.0
2021,Abril,130020,ATALAIA DO NORTE,0.0
2021,Abril,130030,AUTAZES,2.0
2021,Abril,130040,BARCELOS,1.0
2021,Abril,130050,BARREIRINHA,1.0
2021,Abril,130060,BENJAMIN CONSTANT,0.0
2021,Abril,130063,BERURI,1.0
2021,Abril,130068,BOA VISTA DO RAMOS,1.0
2021,Abril,130070,BOCA DO ACRE,1.0
2021,Abril,130080,BORBA,0.0
2021,Abril,130083,CAAPIRANGA,0.0
2021,Abril,130090,CANUTAMA,0.0
2021,Abril,130100,CARAUARI,0.0
2021,Abril,130110,CAREIRO,2.0
2021,Abril,130115,CAREIRO DA VARZEA,0.0
2021,Abril,130120,COARI,2.0
2021,Abril,130130,CODAJAS,2.0
2021,Abril,130140,EIRUNEPE,1.0
2021,Abril,130150,ENVIRA,1.0
2021,Abril,130160,FONTE BOA,1.0
2021,Abril,130165,GUAJARA,0.0
2021,Abril,130170,HUMAITA,3.0
2021,Abril,130180,IPIXUNA,1.0
2021,Abril,130185,IRANDUBA,1.0
2021,Abril,130190,ITACOATIARA,5.0
2021,Abril,130195,ITAMARATI,1.0
2021,Abril,130200,ITAPIRANGA,0.0
2021,Abril,130220,JURUA,0.0
2021,Abril,130230,JUTAI,0.0
2021,Abril,130240,LABREA,3.0
2021,Abril,130250,MANACAPURU,6.0
2021,Abril,130255,MANAQUIRI,0.0
2021,Abril,130260,MANAUS,53.0
2021,Abril,130270,MANICORE,0.0
2021,Abril,130280,MARAA,0.0
2021,Abril,130290,MAUES,1.0
2021,Abril,130300,NHAMUNDA,0.0
2021,Abril,130310,NOVA OLINDA DO NORTE,0.0
2021,Abril,130320,NOVO AIRAO,0.0
2021,Abril,130330,NOVO ARIPUANA,2.0
2021,Abril,130340,PARINTINS,3.0
2021,Abril,130350,PAUINI,0.0
2021,Abril,130353,PRESIDENTE FIGUEIREDO,0.0
2021,Abril,130356,RIO PRETO DA EVA,1.0
2021,Abril,130360,SANTA ISABEL DO RIO NEGRO,1.0
2021,Abril,130370,SANTO ANTONIO DO ICA,0.0
2021,Abril,130380,SAO GABRIEL DA CACHOEIRA,2.0
2021,Abril,130390,SAO PAULO DE OLIVENCA,2.0
2021,Abril,130395,SAO SEBASTIAO DO UATUMA,0.0
2021,Abril,130400,SILVES,0.0
2021,Abril,130406,TABATINGA,1.0
2021,Abril,130410,TAPAUA,0.0
2021,Abril,130420,TEFE,1.0
2021,Abril,130423,TONANTINS,0.0
2021,Abril,130426,UARINI,1.0
2021,Abril,130430,URUCARA,1.0
2021,Abril,130440,URUCURITUBA,1.0
2021,Abril,Total,,109.0
2021,Maio,130002,ALVARAES,0.0
2021,Maio,130006,AMATURA,0.0
2021,Maio,130008,ANAMA,0.0
2021,Maio,130010,ANORI,0.0
2021,Maio,130014,APUI,0.0
2021,Maio,130020,ATALAIA DO NORTE,0.0
2021,Maio,130030,AUTAZES,0.0
2021,Maio,130040,BARCELOS,0.0
2021,Maio,130050,BARREIRINHA,3.0
2021,Maio,130060,BENJAMIN CONSTANT,1.0
2021,Maio,130063,BERURI,1.0
2021,Maio,130068,BOA VISTA DO RAMOS,1.0
2021,Maio,130070,BOCA DO ACRE,1.0
2021,Maio,130080,BORBA,4.0
2021,Maio,130083,CAAPIRANGA,1.0
2021,Maio,130090,CANUTAMA,0.0
2021,Maio,130100,CARAUARI,1.0
2021,Maio,130110,CAREIRO,0.0
2021,Maio,130115,CAREIRO DA VARZEA,0.0
2021,Maio,130120,COARI,6.0
2021,Maio,130130,CODAJAS,2.0
2021,Maio,130140,EIRUNEPE,0.0
2021,Maio,130150,ENVIRA,0.0
2021,Maio,130160,FONTE BOA,0.0
2021,Maio,130165,GUAJARA,1.0
2021,Maio,130170,HUMAITA,2.0
2021,Maio,130180,IPIXUNA,1.0
2021,Maio,130185,IRANDUBA,1.0
2021,Maio,130190,ITACOATIARA,2.0
2021,Maio,130195,ITAMARATI,0.0
2021,Maio,130200,ITAPIRANGA,0.0
2021,Maio,130220,JURUA,1.0
2021,Maio,130230,JUTAI,0.0
2021,Maio,130240,LABREA,0.0
2021,Maio,130250,MANACAPURU,4.0
2021,Maio,130255,MANAQUIRI,0.0
2021,Maio,130260,MANAUS,61.0
2021,Maio,130270,MANICORE,1.0
2021,Maio,130280,MARAA,0.0
2021,Maio,130290,MAUES,0.0
2021,Maio,130300,NHAMUNDA,1.0
2021,Maio,130310,NOVA OLINDA DO NORTE,0.0
2021,Maio,130320,NOVO AIRAO,0.0
2021,Maio,130330,NOVO ARIPUANA,1.0
2021,Maio,130340,PARINTINS,2.0
2021,Maio,130350,PAUINI,2.0
2021,Maio,130353,PRESIDENTE FIGUEIREDO,1.0
2021,Maio,130356,RIO PRETO DA EVA,1.0
2021,Maio,130360,SANTA ISABEL DO RIO NEGRO,1.0
2021,Maio,130370,SANTO ANTONIO DO ICA,0.0
2021,Maio,130380,SAO GABRIEL DA CACHOEIRA,5.0
2021,Maio,130390,SAO PAULO DE OLIVENCA,2.0
2021,Maio,130395,SAO SEBASTIAO DO UATUMA,0.0
2021,Maio,130400,SILVES,1.0
2021,Maio,130406,TABATINGA,4.0
2021,Maio,130410,TAPAUA,0.0
2021,Maio,130420,TEFE,3.0
2021,Maio,130423,TONANTINS,0.0
2021,Maio,130426,UARINI,1.0
2021,Maio,130430,URUCARA,0.0
2021,Maio,130440,URUCURITUBA,0.0
2021,Maio,Total,,120.0
2021,Junho,130002,ALVARAES,1.0
2021,Junho,130006,AMATURA,1.0
2021,Junho,130008,ANAMA,0.0
2021,Junho,130010,ANORI,0.0
2021,Junho,130014,APUI,0.0
2021,Junho,130020,ATALAIA DO NORTE,0.0
2021,Junho,130030,AUTAZES,2.0
2021,Junho,130040,BARCELOS,0.0
2021,Junho,130050,BARREIRINHA,0.0
2021,Junho,130060,BENJAMIN CONSTANT,1.0
2021,Junho,130063,BERURI,0.0
2021,Junho,130068,BOA VISTA DO RAMOS,2.0
2021,Junho,130070,BOCA DO ACRE,2.0
2021,Junho,130080,BORBA,1.0
2021,Junho,130083,CAAPIRANGA,0.0
2021,Junho,130090,CANUTAMA,0.0
2021,Junho,130100,CARAUARI,0.0
2021,Junho,130110,CAREIRO,1.0
2021,Junho,130115,CAREIRO DA VARZEA,0.0
2021,Junho,130120,COARI,2.0
2021,Junho,130130,CODAJAS,0.0
2021,Junho,130140,EIRUNEPE,0.0
2021,Junho,130150,ENVIRA,0.0
2021,Junho,130160,FONTE BOA,0.0
2021,Junho,130165,GUAJARA,0.0
2021,Junho,130170,HUMAITA,1.0
2021,Junho,130180,IPIXUNA,0.0
2021,Junho,130185,IRANDUBA,2.0
2021,Junho,130190,ITACOATIARA,1.0
2021,Junho,130195,ITAMARATI,0.0
2021,Junho,130200,ITAPIRANGA,0.0
2021,Junho,130220,JURUA,0.0
2021,Junho,130230,JUTAI,0.0
2021,Junho,130240,LABREA,3.0
2021,Junho,130250,MANACAPURU,8.0
2021,Junho,130255,MANAQUIRI,0.0
2021,Junho,130260,MANAUS,51.0
2021,Junho,130270,MANICORE,0.0
2021,Junho,130280,MARAA,2.0
2021,Junho,130290,MAUES,1.0
2021,Junho,130300,NHAMUNDA,0.0
2021,Junho,130310,NOVA OLINDA DO NORTE,1.0
2021,Junho,130320,NOVO AIRAO,1.0
2021,Junho,130330,NOVO ARIPUANA,0.0
2021,Junho,130340,PARINTINS,3.0
2021,Junho,130350,PAUINI,2.0
2021,Junho,130353,PRESIDENTE FIGUEIREDO,2.0
2021,Junho,130356,RIO PRETO DA EVA,1.0
2021,Junho,130360,SANTA ISABEL DO RIO NEGRO,3.0
2021,Junho,130370,SANTO ANTONIO DO ICA,0.0
2021,Junho,130380,SAO GABRIEL DA CACHOEIRA,4.0
2021,Junho,130390,SAO PAULO DE OLIVENCA,0.0
2021,Junho,130395,SAO SEBASTIAO DO UATUMA,1.0
2021,Junho,130400,SILVES,0.0
2021,Junho,130406,TABATINGA,1.0
2021,Junho,130410,TAPAUA,0.0
2021,Junho,130420,TEFE,2.0
2021,Junho,130423,TONANTINS,0.0
2021,Junho,130426,UARINI,1.0
2021,Junho,130430,URUCARA,0.0
2021,Junho,130440,URUCURITUBA,0.0
2021,Junho,Total,,105.0
2021,Julho,130002,ALVARAES,1.0
2021,Julho,130006,AMATURA,0.0
2021,Julho,130008,ANAMA,0.0
2021,Julho,130010,ANORI,0.0
2021,Julho,130014,APUI,0.0
2021,Julho,130020,ATALAIA DO NORTE,0.0
2021,Julho,130030,AUTAZES,1.0
2021,Julho,130040,BARCELOS,1.0
2021,Julho,130050,BARREIRINHA,1.0
2021,Julho,130060,BENJAMIN CONSTANT,1.0
2021,Julho,130063,BERURI,3.0
2021,Julho,130068,BOA VISTA DO RAMOS,0.0
2021,Julho,130070,BOCA DO ACRE,1.0
2021,Julho,130080,BORBA,0.0
2021,Julho,130083,CAAPIRANGA,0.0
2021,Julho,130090,CANUTAMA,0.0
2021,Julho,130100,CARAUARI,1.0
2021,Julho,130110,CAREIRO,1.0
2021,Julho,130115,CAREIRO DA VARZEA,0.0
2021,Julho,130120,COARI,4.0
2021,Julho,130130,CODAJAS,0.0
2021,Julho,130140,EIRUNEPE,0.0
2021,Julho,130150,ENVIRA,0.0
2021,Julho,130160,FONTE BOA,1.0
2021,Julho,130165,GUAJARA,1.0
2021,Julho,130170,HUMAITA,1.0
2021,Julho,130180,IPIXUNA,0.0
2021,Julho,130185,IRANDUBA,2.0
2021,Julho,130190,ITACOATIARA,3.0
2021,Julho,130195,ITAMARATI,1.0
2021,Julho,130200,ITAPIRANGA,0.0
2021,Julho,130220,JURUA,0.0
2021,Julho,130230,JUTAI,0.0
2021,Julho,130240,LABREA,4.0
2021,Julho,130250,MANACAPURU,5.0
2021,Julho,130255,MANAQUIRI,0.0
2021,Julho,130260,MANAUS,64.0
2021,Julho,130270,MANICORE,3.0
2021,Julho,130280,MARAA,0.0
2021,Julho,130290,MAUES,3.0
2021,Julho,130300,NHAMUNDA,0.0
2021,Julho,130310,NOVA OLINDA DO NORTE,1.0
2021,Julho,130320,NOVO AIRAO,0.0
2021,Julho,130330,NOVO ARIPUANA,0.0
2021,Julho,130340,PARINTINS,2.0
2021,Julho,130350,PAUINI,0.0
2021,Julho,130353,PRESIDENTE FIGUEIREDO,1.0
2021,Julho,130356,RIO PRETO DA EVA,2.0
2021,Julho,130360,SANTA ISABEL DO RIO NEGRO,0.0
2021,Julho,130370,SANTO ANTONIO DO ICA,1.0
2021,Julho,130380,SAO GABRIEL DA CACHOEIRA,3.0
2021,Julho,130390,SAO PAULO DE OLIVENCA,0.0
2021,Julho,130395,SAO SEBASTIAO DO UATUMA,1.0
2021,Julho,130400,SILVES,0.0
2021,Julho,130406,TABATINGA,0.0
2021,Julho,130410,TAPAUA,0.0
2021,Julho,130420,TEFE,6.0
2021,Julho,130423,TONANTINS,0.0
2021,Julho,130426,UARINI,0.0
2021,Julho,130430,URUCARA,1.0
2021,Julho,130440,URUCURITUBA,0.0
2021,Julho,Total,,121.0
2021,Agosto,130002,ALVARAES,0.0
2021,Agosto,130006,AMATURA,0.0
2021,Agosto,130008,ANAMA,1.0
2021,Agosto,130010,ANORI,1.0
2021,Agosto,130014,APUI,1.0
2021,Agosto,130020,ATALAIA DO NORTE,1.0
2021,Agosto,130030,AUTAZES,2.0
2021,Agosto,130040,BARCELOS,1.0
2021,Agosto,130050,BARREIRINHA,1.0
2021,Agosto,130060,BENJAMIN CONSTANT,1.0
2021,Agosto,130063,BERURI,0.0
2021,Agosto,130068,BOA VISTA DO RAMOS,0.0
2021,Agosto,130070,BOCA DO ACRE,2.0
2021,Agosto,130080,BORBA,0.0
2021,Agosto,130083,CAAPIRANGA,0.0
2021,Agosto,130090,CANUTAMA,0.0
2021,Agosto,130100,CARAUARI,0.0
