time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1
2023-04-01T00:00:00Z,58.954,88.693,1000.385,5.003,5.0045
2023-05-01T00:00:00Z,56.757,91.399,1000.972,8.9025,9.378
2023-06-01T00:00:00Z,54.629,91.743,1002.388,11.247,11.9835
2023-07-01T00:00:00Z,45.654,94.735,1003.729,18.700499999999998,19.5995
2023-08-01T00:00:00Z,43.81,96.822,998.17,25.6655,27.7765
2023-10-01T00:00:00Z,46.143,96.488,998.311,67.333,94.69149999999999
2023-11-01T00:00:00Z,48.827,95.471,998.567,41.581500000000005,54.1945
