time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1
2023-03-01T00:00:00Z,56.351,90.524,1007.39,4.8955,4.989
2023-04-01T00:00:00Z,56.919,90.538,1007.099,7.5375,7.743
2023-05-01T00:00:00Z,57.163,91.065,1007.606,7.313,7.7615
2023-06-01T00:00:00Z,55.441,91.834,1008.442,11.6435,12.885
2023-08-01T00:00:00Z,42.588,97.447,1006.003,29.7065,33.795
2023-09-01T00:00:00Z,43.712,97.283,1005.672,47.7625,63.265
2023-10-01T00:00:00Z,44.187,97.916,1004.493,73.7365,104.8135
2023-11-01T00:00:00Z,46.734,97.444,1004.381,60.491,84.52850000000001
