time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1
2023-04-01T00:00:00Z,61.256,88.949,1002.666,8.999500000000001,9.907
2023-05-01T00:00:00Z,62.193,88.49,1003.732,8.262,8.7815
2023-06-01T00:00:00Z,58.556,89.884,1004.111,10.448,10.942
2023-07-01T00:00:00Z,48.574,93.465,1003.849,21.356,23.479999999999997
2023-08-01T00:00:00Z,48.109,94.188,1002.366,25.6245,28.427999999999997
2023-09-01T00:00:00Z,46.847,95.252,1001.556,40.165000000000006,51.028999999999996
2023-10-01T00:00:00Z,42.754,97.452,1000.287,50.4155,67.7095
2023-11-01T00:00:00Z,50.97,93.748,1000.531,41.149,53.6045
