time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1
2023-03-01T00:00:00Z,57.429,89.156,1007.766,4.8495,4.849
2023-04-01T00:00:00Z,57.388,89.465,1007.122,5.438,5.445
2023-05-01T00:00:00Z,56.13,90.851,1007.799,4.840999999999999,4.843
2023-06-01T00:00:00Z,55.918,89.818,1009.416,6.9205000000000005,6.973000000000001
2023-07-01T00:00:00Z,44.112,95.603,1008.381,14.8385,15.185500000000001
2023-08-01T00:00:00Z,44.895,95.817,1006.958,21.587,23.116999999999997
2023-09-01T00:00:00Z,43.299,96.625,1005.827,44.8175,58.1105
2023-10-01T00:00:00Z,44.91,96.068,1004.707,71.7955,101.35050000000001
2023-11-01T00:00:00Z,50.686,93.127,1005.043,61.6205,87.5495
