time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1
2023-04-01T00:00:00Z,57.5,90.5,1001.09,0.45,0.45
2023-05-01T00:00:00Z,59,87.8335,1009.3375000000001,0.772,0.7725
2023-06-01T00:00:00Z,45.8925,96.5655,1005.613,8.756,8.757000000000001
2023-07-01T00:00:00Z,47.3675,95.7335,1005.763,11.1555,11.2865
2023-08-01T00:00:00Z,44.071,97.5445,1004.3235,19.5015,20.414
2023-09-01T00:00:00Z,42.1195,98.21549999999999,1003.2239999999999,39.0945,49.998999999999995
2023-10-01T00:00:00Z,42.1965,98.63300000000001,1001.851,74.648,107.1725
2023-11-01T00:00:00Z,47.283,96.3925,1002.04,55.284499999999994,77.2615
