time_stamp,humidity,temperature,pressure,pm2.5_atm,pm2.5_cf_1
2023-09-01T00:00:00Z,42.0535,100.1985,1005.18,34.239999999999995,41.778499999999994
2023-10-01T00:00:00Z,36.7495,102.899,1004.646,58.4235,81.167
2023-11-01T00:00:00Z,40.454,100.725,1004.5125,49.153,66.7945
